player,tm,ws
Freddie Gillespie,TOR,0.9
Freddie Lewis,IND,0.5
Freeman Williams,ATL,-0.1
Freeman Williams,UTA,-0.2
Furkan Aldemir,PHI,1.4
Furkan Korkmaz,PHI,7.199999999999999
Gabe Pruitt,BOS,0.5
Gabe Vincent,MIA,3.8999999999999995
Gabe York,IND,0.1
Gabriel Deck,OKC,0.6
Gail Goodrich,LAL,56.599999999999994
Gal Mekel,DAL,-0.4
Gal Mekel,NOP,-0.2
Gar Heard,CHI,2.4
Garfield Smith,BOS,-0.30000000000000004
Garrett Temple,CHA,-0.3
Garrett Temple,CHI,1.6
Garrett Temple,HOU,0.0
Garrett Temple,LAC,0.6
Garrett Temple,MEM,1.6
Garrett Temple,MIL,0.0
Garrett Temple,NOP,1.1
Garrett Temple,SAC,3.4000000000000004
Garrett Temple,SAS,0.19999999999999998
Garrett Temple,WAS,5.7
Garrison Mathews,ATL,0.2
Garrison Mathews,HOU,3.5
Garrison Mathews,WAS,2.9
Garth Joseph,DEN,-0.1
Garth Joseph,TOR,0.0
Gary Alcorn,DET,-1.3
Gary Alcorn,LAL,0.0
Gary Alexander,CLE,0.0
Gary Alexander,MIA,0.0
Gary Bergen,NYK,0.0
Gary Brokaw,CLE,1.3
Gary Brokaw,MIL,3.8
Gary Clark,DEN,0.0
Gary Clark,HOU,1.5
Gary Clark,NOP,0.7
Gary Clark,ORL,0.7
Gary Clark,PHI,0.0
Gary Forbes,DEN,0.9
Gary Forbes,TOR,0.8
Gary Freeman,CLE,0.1
Gary Freeman,MIL,1.1
Gary Garland,DEN,0.5
Gary Grant,LAC,9.1
Gary Grant,MIA,0.4
Gary Grant,NYK,1.4
Gary Grant,POR,1.2000000000000002
Gary Gregor,ATL,0.5
Gary Gregor,MIL,0.0
Gary Gregor,POR,2.5
Gary Harris,DEN,18.7
Gary Harris,ORL,4.5
Gary Leonard,ATL,0.1
Gary Leonard,MIN,0.0
Gary Neal,ATL,-0.1
Gary Neal,CHA,1.1
Gary Neal,MIL,-0.2
Gary Neal,MIN,0.4
Gary Neal,SAS,7.9
Gary Neal,WAS,1.4
Gary Payton,BOS,5.4
Gary Payton,LAL,8.1
Gary Payton,MIA,5.3999999999999995
Gary Payton,MIL,2.9
Gary Payton II,GSW,5.9
Gary Payton II,LAL,0.2
Gary Payton II,MIL,-0.2
Gary Payton II,POR,0.5
Gary Payton II,WAS,0.6
Gary Phillips,BOS,0.3
Gary Plummer,DEN,0.4
Gary Plummer,GSW,-0.2
Gary Suiter,CLE,-0.3
Gary Trent,DAL,4.5
Gary Trent,MIN,8.6
Gary Trent,POR,10.0
Gary Trent,TOR,0.3
Gary Trent Jr.,POR,3.8
Gary Trent Jr.,TOR,10.299999999999999
Gary Voce,CLE,0.0
Gaylon Nickerson,SAS,0.1
Geert Hammink,GSW,0.0
Geert Hammink,ORL,0.0
Gene Banks,CHI,7.9
Gene Banks,SAS,23.200000000000003
Gene Conley,BOS,5.300000000000001
Gene Conley,NYK,-0.1
Gene Englund,BOS,2.3
Gene Guarilia,BOS,1.2999999999999998
Gene James,NYK,0.1
Gene Short,NYK,-0.2
Gene Shue,DET,31.9
Gene Shue,NYK,3.5999999999999996
Gene Tormohlen,ATL,0.0
Gene Wiley,LAL,8.3
Geno Carlisle,POR,0.1
Geoff Crompton,CLE,-0.1
Geoff Crompton,DEN,-0.1
Geoff Crompton,MIL,0.0
Geoff Crompton,POR,0.0
Geoff Crompton,SAS,0.2
Geoff Huston,CLE,9.9
Geoff Huston,DAL,0.8
Geoff Huston,GSW,1.8
Geoff Huston,LAC,-0.4
Geoff Huston,NYK,-0.3
Geoff Petrie,POR,26.1
George Blaney,NYK,-0.1
George Carter,DET,0.0
George Gervin,CHI,3.0
George Gervin,SAS,85.2
George Hill,CLE,1.6
George Hill,IND,33.6
George Hill,MIL,11.5
George Hill,OKC,1.0
George Hill,PHI,0.4
George Hill,SAC,2.1
George Hill,SAS,14.9
George Hill,UTA,5.9
George Johnson,ATL,1.0
George Johnson,DEN,3.8
George Johnson,GSW,13.9
George Johnson,HOU,0.4
George Johnson,IND,7.0
George Johnson,MIL,2.5
George Johnson,PHI,0.7
George Johnson,SAS,7.0
George Kaftan,BOS,3.4
George Kaftan,NYK,3.3
George Karl,SAS,-0.2
George King,DAL,-0.1
George Lee,DET,4.3
George Lehmann,ATL,0.0
George Lynch,LAL,6.5
George Lynch,PHI,14.9
George McCloud,DAL,10.8
George McCloud,DEN,6.5
George McCloud,IND,1.2
George McCloud,LAL,0.4
George McGinnis,DEN,8.1
George McGinnis,IND,3.0
George McGinnis,PHI,25.0
George Nostrand,BOS,0.2
George Patterson,DET,0.1
George Reynolds,DET,0.1
George Thompson,MIL,2.7
George Trapp,ATL,2.1999999999999997
George Trapp,DET,6.1
George Wilson,CHI,0.5
George Wilson,PHI,2.7
George Yardley,DET,17.3
George Zídek,DEN,0.4
Georges Niang,IND,-0.3
Georges Niang,PHI,5.3
Georges Niang,UTA,5.7
Georgios Kalaitzakis,MIL,0.0
Georgios Kalaitzakis,OKC,-0.1
Georgios Papagiannis,POR,0.1
Georgios Papagiannis,SAC,0.4
Gerald Fitch,MIA,0.1
Gerald Glass,DET,1.2
Gerald Glass,MIN,0.6
Gerald Green,BOS,2.7
Gerald Green,DAL,0.0
Gerald Green,HOU,4.1
Gerald Green,IND,1.3
Gerald Green,MIA,1.7
Gerald Green,MIN,-0.4
Gerald Henderson,BOS,14.2
Gerald Henderson,CHA,10.700000000000001
Gerald Henderson,DET,1.7000000000000002
Gerald Henderson,HOU,-0.1
Gerald Henderson,MIL,0.1
Gerald Henderson,NYK,2.6
Gerald Henderson,PHI,5.300000000000001
Gerald Henderson,POR,2.0
Gerald Madkins,CLE,0.1
Gerald Madkins,GSW,0.3
Gerald Paddio,CLE,-0.4
Gerald Paddio,IND,-0.1
Gerald Paddio,NYK,0.0
Gerald Wallace,BOS,1.4000000000000001
Gerald Wallace,CHA,45.7
Gerald Wallace,POR,6.1
Gerald Wallace,SAC,1.9
Gerald Wilkins,CLE,10.3
Gerald Wilkins,NYK,23.099999999999998
Gerald Wilkins,ORL,0.7000000000000002
Gerard King,SAS,0.2
Gerard King,WAS,2.8
Gerry Ward,BOS,-0.2
Gerry Ward,CHI,1.0
Gerry Ward,PHI,0.4
Gian Clavell,DAL,0.1
Giannis Antetokounmpo,MIL,96.0
Gigi Datome,BOS,0.4
Gigi Datome,DET,-0.1
Gilbert Arenas,GSW,9.2
Gilbert Arenas,MEM,0.4
Gilbert Arenas,ORL,0.2
Gilbert Arenas,WAS,41.5
Glen Davis,BOS,12.7
Glen Davis,LAC,1.9
Glen Davis,ORL,4.0
Glen Gondrezick,DEN,12.299999999999999
Glen Gondrezick,NYK,3.6
Glen Rice,HOU,3.3
Glen Rice,LAC,-0.1
Glen Rice,LAL,11.2
Glen Rice,MIA,40.199999999999996
Glen Rice,NYK,5.7
Glen Rice Jr.,WAS,-0.2
Glenn Hagan,DET,0.1
Glenn Hansen,CHI,-0.1
Glenn McDonald,BOS,1.3
Glenn McDonald,MIL,-0.2
Glenn Mosley,PHI,-0.1
Glenn Mosley,SAS,0.3
Glenn Robinson,ATL,2.9
Glenn Robinson,MIL,34.7
Glenn Robinson,PHI,1.6
Glenn Robinson,SAS,0.5
Glenn Robinson III,DET,0.7
Glenn Robinson III,GSW,2.1
Glenn Robinson III,IND,3.9000000000000004
Glenn Robinson III,MIN,0.0
Glenn Robinson III,PHI,0.8
Glenn Robinson III,SAC,0.3
God Shammgod,WAS,-0.1
Goga Bitadze,IND,4.5
Goga Bitadze,ORL,1.0
Goo Kennedy,HOU,0.3
Goran Dragić,CHI,0.4
Goran Dragić,HOU,6.3
Goran Dragić,MIA,26.7
Goran Dragić,MIL,0.1
Goran Dragić,TOR,0.3
Gordan Giriček,MEM,0.0
Gordan Giriček,ORL,2.9
Gordan Giriček,PHI,-0.1
Gordan Giriček,UTA,4.6
Gordon Hayward,BOS,10.600000000000001
Gordon Hayward,UTA,43.1
Gorgui Dieng,ATL,1.2
Gorgui Dieng,MEM,2.4
Gorgui Dieng,MIN,26.499999999999996
Gorgui Dieng,SAS,0.7
Grady O'Malley,ATL,-0.3
Grant Gondrezick,LAC,0.2
Grant Hill,DET,59.9
Grant Hill,LAC,-0.1
Grant Hill,ORL,17.4
Grant Jerrett,OKC,-0.2
Grant Jerrett,UTA,0.1
Grant Long,ATL,19.8
Grant Long,BOS,0.4
Grant Long,DET,4.2
Grant Long,MEM,0.2
Grant Long,MIA,31.6
Grant Williams,BOS,12.2
Granville Waiters,CHI,0.5
Granville Waiters,HOU,-0.2
Granville Waiters,IND,1.5
Grayson Allen,MEM,3.9000000000000004
Grayson Allen,MIL,9.3
Grayson Allen,UTA,0.0
Greg Anderson,ATL,2.2
Greg Anderson,DEN,2.7
Greg Anderson,DET,3.4
Greg Anderson,MIL,1.9
Greg Anderson,SAS,8.3
Greg Anthony,CHI,1.2
Greg Anthony,MIL,0.0
Greg Anthony,NYK,15.2
Greg Anthony,POR,8.5
Greg Ballard,GSW,5.3
Greg Brown III,POR,0.30000000000000004
Greg Buckner,DAL,8.3
Greg Buckner,DEN,8.6
Greg Buckner,MEM,0.3
Greg Buckner,MIN,0.1
Greg Buckner,PHI,3.4
Greg Bunch,NYK,0.1
Greg Butler,LAC,-0.1
Greg Butler,NYK,-0.2
Greg Deane,UTA,-0.1
Greg Dreiling,CLE,0.6
Greg Dreiling,DAL,1.0
Greg Dreiling,IND,2.6000000000000005
Greg Fillmore,NYK,0.3
Greg Foster,ATL,0.2
Greg Foster,CHI,0.5
Greg Foster,LAL,0.4
Greg Foster,MIL,0.0
Greg Foster,MIN,0.5
Greg Foster,TOR,-0.3
Greg Foster,UTA,3.0000000000000004
Greg Graham,CLE,-0.1
Greg Graham,PHI,0.5
Greg Grant,DEN,-0.1
Greg Grant,NYK,0.0
Greg Grant,PHI,1.8
Greg Howard,CLE,0.3
Greg Jackson,NYK,0.0
Greg Kelser,DET,1.4
Greg Kelser,IND,0.1
Greg Kite,BOS,0.7999999999999999
Greg Kite,IND,-0.2
Greg Kite,LAC,0.4
Greg Kite,NYK,-0.1
Greg Kite,ORL,3.9
Greg Kite,SAC,0.8
Greg Lee,POR,0.0
Greg Minor,BOS,8.2
Greg Monroe,BOS,2.1
Greg Monroe,DET,32.2
Greg Monroe,MIL,13.3
Greg Monroe,MIN,0.3
Greg Monroe,PHI,0.4
Greg Monroe,TOR,0.6
Greg Monroe,UTA,0.2
Greg Monroe,WAS,0.1
Greg Oden,MIA,0.5
Greg Oden,POR,6.8
Greg Ostertag,SAC,0.7
Greg Ostertag,UTA,33.099999999999994
Greg Smith,DAL,0.8
Greg Smith,HOU,7.000000000000001
Greg Smith,MIL,16.8
Greg Smith,MIN,0.2
Greg Smith,POR,3.0
Greg Stiemsma,BOS,2.7
Greg Stiemsma,MIN,1.7
Greg Stiemsma,NOP,1.5
Greg Stiemsma,TOR,0.1
Greg Stokes,PHI,0.5
Greg Stokes,SAC,-0.2
Greg Sutton,PHI,0.0
Greg Sutton,SAS,-0.1
Greg Whittington,DEN,-0.1
Greivis Vásquez,MEM,0.5
Greivis Vásquez,MIL,-0.3
Greivis Vásquez,SAC,0.9
Greivis Vásquez,TOR,5.4
Guerschon Yabusele,BOS,1.1
Guillermo Díaz,LAC,0.0
Gundars Vētra,MIN,0.1
Gus Bailey,HOU,0.2
Gus Gerard,DEN,1.1
Gus Gerard,DET,1.2
Gus Gerard,SAS,0.1
Gus Williams,ATL,0.1
Gus Williams,GSW,7.800000000000001
Gustavo Ayón,ATL,0.7
Gustavo Ayón,MIL,0.4
Gustavo Ayón,ORL,0.7
Guy Morgan,IND,-0.1
Guy Rodgers,CHI,6.0
Guy Rodgers,MIL,1.9
Guy Rucker,GSW,0.0
Guy Sparrow,NYK,0.29999999999999993
Guy Williams,GSW,0.0
Ha Seung-Jin,POR,-0.2
Hakeem Olajuwon,HOU,160.5
Hakeem Olajuwon,TOR,2.1
Hakim Warrick,CHA,-0.1
Hakim Warrick,CHI,1.5
Hakim Warrick,MEM,12.5
Hakim Warrick,MIL,2.5
Hal Greer,PHI,67.8
Hamady N'Diaye,SAC,0.0
Hamady N'Diaye,WAS,0.1
Hamed Haddadi,MEM,1.6999999999999997
Hamidou Diallo,DET,4.0
Hamidou Diallo,OKC,2.2
Hank Finkel,BOS,9.2
Hank Finkel,LAL,0.0
Hank McDowell,GSW,0.6000000000000001
Hank McDowell,HOU,0.6000000000000001
Hank McDowell,MIL,0.2
Hank McDowell,POR,0.5
Hanno Möttölä,ATL,0.9
Happy Hairston,DET,10.6
Happy Hairston,LAL,44.6
Harold Ellis,DEN,0.9
Harold Ellis,LAC,3.6999999999999997
Harold Jamison,LAC,0.5
Harold Jamison,MIA,0.0
Harold Keeling,DAL,0.1
Harold Miner,CLE,-0.1
Harold Miner,MIA,4.300000000000001
Harold Pressley,SAC,10.0
Harrison Barnes,DAL,10.299999999999999
Harrison Barnes,GSW,17.6
Harrison Barnes,SAC,23.3
Harry Boykoff,BOS,1.0
Harry Davis,CLE,0.3
Harry Davis,SAS,0.0
Harry Donovan,NYK,1.0
Harry Gallatin,DET,6.1
Harry Gallatin,NYK,69.39999999999999
Harry Giles,POR,0.5
Harry Giles,SAC,2.6
Harthorne Wingo,NYK,6.199999999999999
Harvey Catchings,LAC,1.1
Harvey Catchings,MIL,12.4
Harvey Catchings,PHI,6.7
Harvey Grant,PHI,0.8
Harvey Grant,POR,11.9
Harvey Grant,WAS,0.7
Harvey Marlatt,DET,-0.19999999999999998
Hasheem Thabeet,HOU,0.1
Hasheem Thabeet,MEM,2.3
Hasheem Thabeet,OKC,2.2
Hasheem Thabeet,POR,0.2
Hassan Adams,TOR,-0.2
Hassan Whiteside,MIA,36.7
Hassan Whiteside,POR,8.5
Hassan Whiteside,SAC,1.1
Hassan Whiteside,UTA,5.8
Hassani Gravett,ORL,0.3
Haywood Highsmith,MIA,1.0
Haywood Highsmith,PHI,0.0
Haywoode Workman,ATL,0.1
Haywoode Workman,IND,6.199999999999999
Haywoode Workman,MIL,1.9000000000000001
Haywoode Workman,TOR,0.0
Hedo Türkoğlu,LAC,2.0
Hedo Türkoğlu,ORL,39.4
Hedo Türkoğlu,SAC,10.600000000000001
Hedo Türkoğlu,SAS,6.7
Hedo Türkoğlu,TOR,3.4
Henry Akin,NYK,-0.7
Henry Bibby,NYK,4.4
Henry Bibby,PHI,15.9
Henry Dickerson,ATL,0.0
Henry Dickerson,DET,-0.2
Henry Ellenson,DET,0.0
Henry Ellenson,NYK,0.3
Henry Ellenson,TOR,0.1
Henry James,ATL,2.0
Henry James,CLE,1.2
Henry James,HOU,0.1
Henry James,LAC,0.1
Henry James,SAC,0.1
Henry James,UTA,0.0
Henry Sims,CLE,0.2
Henry Sims,PHI,4.0
Henry Turner,SAC,0.4
Henry Walker,BOS,0.5
Henry Walker,MIA,0.5
Henry Walker,NYK,3.9
Henry Ward,SAS,-0.1
Herb Scherer,NYK,-0.3
Herb White,ATL,0.1
Herb Williams,DAL,5.2
Herb Williams,IND,26.700000000000003
Herb Williams,NYK,4.2
Herb Williams,TOR,0.0
Herbert Jones,NOP,8.8
Herm Gilliam,ATL,13.700000000000001
Herm Gilliam,POR,2.5
Herm Hedderick,NYK,-0.1
Hersey Hawkins,CHI,2.6
Hersey Hawkins,PHI,38.1
Hilton Armstrong,ATL,0.1
Hilton Armstrong,GSW,0.3
Hilton Armstrong,HOU,-0.2
Hilton Armstrong,SAC,0.0
Hilton Armstrong,WAS,0.4
Hiram Fuller,ATL,-0.1
Hollis Copeland,NYK,1.3
Hollis Thompson,NOP,0.0
Hollis Thompson,PHI,6.5
Hoot Gibson,BOS,0.1
Horace Grant,CHI,62.1
Horace Grant,LAL,8.5
Horace Grant,ORL,42.2
Horace Jenkins,DET,0.0
Hot Rod Hundley,LAL,2.4
Hot Rod Williams,CLE,58.400000000000006
Hot Rod Williams,DAL,0.4
Howard Carter,DAL,-0.4
Howard Carter,DEN,0.4
Howard Eisley,DAL,4.4
Howard Eisley,DEN,0.2
Howard Eisley,LAC,0.1
Howard Eisley,MIN,-0.3
Howard Eisley,NYK,5.7
Howard Eisley,SAS,-0.2
Howard Eisley,UTA,9.399999999999999
Howard Komives,DET,1.4
Howard Komives,NYK,3.8
Howard Nathan,ATL,-0.1
Howard Porter,CHI,4.800000000000001
Howard Porter,DET,8.8
Howard Porter,NYK,0.1
Howard Wood,UTA,0.3
Howard Wright,ATL,0.0
Howard Wright,DAL,0.1
Howard Wright,ORL,0.0
Howie Jolliff,LAL,0.7
Howie Shannon,BOS,2.9
Hub Reed,DET,0.6
Hub Reed,LAL,0.0
Hubert Davis,DAL,9.0
Hubert Davis,DET,0.4
Hubert Davis,NYK,15.799999999999997
Hubert Davis,TOR,0.1
Hubert Davis,WAS,2.4
Hubie White,PHI,-0.6
Ian Clark,DEN,0.1
Ian Clark,GSW,3.1999999999999997
Ian Clark,NOP,1.0
Ian Clark,UTA,0.0
Ian Mahinmi,DAL,5.2
Ian Mahinmi,IND,13.900000000000002
Ian Mahinmi,SAS,0.8999999999999999
Ian Mahinmi,WAS,6.0
Ignas Brazdeikis,NYK,-0.1
Ignas Brazdeikis,ORL,0.6
Ignas Brazdeikis,PHI,-0.1
Igor Rakočević,MIN,0.1
Ike Anigbogu,IND,0.0
Ike Diogu,GSW,3.2
Ike Diogu,IND,1.6
Ike Diogu,LAC,1.0
Ike Diogu,POR,0.1
Ike Diogu,SAC,0.6
Ike Diogu,SAS,0.0
Iman Shumpert,CLE,4.9
Iman Shumpert,HOU,0.2
Iman Shumpert,NYK,6.6
Iman Shumpert,SAC,1.2
Ime Udoka,LAL,0.0
Ime Udoka,NYK,0.0
Ime Udoka,POR,3.9
Ime Udoka,SAC,0.8
Ime Udoka,SAS,4.1
Immanuel Quickley,NYK,14.100000000000001
Ira Bowman,ATL,0.0
Ira Bowman,PHI,0.2
Ira Newble,ATL,5.6
Ira Newble,CLE,3.5
Ira Newble,LAL,0.0
Ira Newble,SAS,0.2
Ira Terrell,POR,0.3
Irv Kiffin,SAS,-0.6
Irving Thomas,LAL,-0.1
Isaac Austin,LAC,0.4
Isaac Austin,MEM,0.0
Isaac Austin,MIA,7.2
Isaac Austin,ORL,1.2
Isaac Austin,PHI,0.2
Isaac Austin,UTA,0.6
Isaac Austin,WAS,0.0
Isaac Bonga,LAL,-0.1
Isaac Bonga,TOR,0.1
Isaac Bonga,WAS,1.8
Isaac Fontaine,MEM,-0.2
Isaac Humphries,ATL,-0.1
Isaac Okoro,CLE,9.3
Isaiah Briscoe,ORL,0.3
Isaiah Canaan,CHI,0.5
Isaiah Canaan,HOU,0.8
Isaiah Canaan,MIL,0.0
Isaiah Canaan,MIN,0.2
Isaiah Canaan,PHI,2.2
Isaiah Hartenstein,CLE,0.9
Isaiah Hartenstein,DEN,0.7
Isaiah Hartenstein,HOU,1.6
Isaiah Hartenstein,LAC,5.5
Isaiah Hartenstein,NYK,4.6
Isaiah Hicks,NYK,0.1
Isaiah Jackson,IND,4.1
Isaiah Joe,OKC,3.8
Isaiah Joe,PHI,1.0
Isaiah Livers,DET,1.7
Isaiah Mobley,CLE,0.2
Isaiah Morris,DET,0.0
Isaiah Rider,ATL,1.6
Isaiah Rider,DEN,0.2
Isaiah Rider,LAL,0.8
Isaiah Rider,MIN,7.0
Isaiah Rider,POR,13.3
Isaiah Roby,OKC,4.2
Isaiah Roby,SAS,-0.1
Isaiah Stewart,DET,9.4
Isaiah Taylor,ATL,0.6
Isaiah Taylor,HOU,0.0
Isaiah Thomas,BOS,24.3
Isaiah Thomas,CLE,-0.1
Isaiah Thomas,DAL,0.0
Isaiah Thomas,DEN,-0.3
Isaiah Thomas,LAL,0.0
Isaiah Thomas,NOP,-0.2
Isaiah Thomas,SAC,17.0
Isaiah Thomas,WAS,0.0
Isaiah Todd,WAS,-0.4
Isaiah Wilson,DET,-0.5
Ish Smith,DEN,-0.5
Ish Smith,DET,9.200000000000001
Ish Smith,GSW,0.1
Ish Smith,HOU,0.0
Ish Smith,MEM,-0.2
Ish Smith,MIL,0.1
Ish Smith,NOP,0.9
Ish Smith,OKC,0.0
Ish Smith,ORL,-0.39999999999999997
Ish Smith,PHI,0.30000000000000004
Ish Smith,WAS,3.7
Isiah Thomas,DET,80.8
Ivan Johnson,ATL,4.5
Ivan McFarlin,PHI,0.1
Ivan Rabb,MEM,3.3
Ivano Newbill,ATL,1.1
Ivano Newbill,DET,0.1
Ivica Zubac,LAC,28.799999999999997
Ivica Zubac,LAL,3.9
J.J. Anderson,PHI,-0.1
J.J. Anderson,UTA,2.7
J.J. Barea,DAL,20.0
J.J. Barea,MIN,3.8
J.J. Hickson,CLE,7.3
J.J. Hickson,DEN,5.6
J.J. Hickson,POR,8.700000000000001
J.J. Hickson,SAC,-0.1
J.J. Hickson,WAS,0.3
J.J. O'Brien,UTA,0.0
J.J. Redick,DAL,-0.1
J.J. Redick,LAC,21.2
J.J. Redick,MIL,1.3
J.J. Redick,NOP,4.8999999999999995
J.J. Redick,ORL,23.9
J.J. Redick,PHI,12.5
J.P. Macura,CLE,0.0
J.R. Bremer,BOS,3.0
J.R. Bremer,CLE,-0.2
J.R. Bremer,GSW,-0.3
J.R. Giddens,BOS,0.0
J.R. Giddens,NYK,0.1
J.R. Reid,CLE,0.1
J.R. Reid,LAL,0.6
J.R. Reid,MIL,0.7
J.R. Reid,NYK,1.8
J.R. Reid,SAS,10.1
J.R. Smith,CLE,11.3
J.R. Smith,DEN,20.9
J.R. Smith,LAL,-0.1
J.R. Smith,NYK,12.8
JD Davison,BOS,0.1
Ja Morant,MEM,19.7
JaJuan Johnson,BOS,0.2
JaKarr Sampson,CHI,0.5
JaKarr Sampson,DEN,0.4
JaKarr Sampson,IND,1.5
JaKarr Sampson,PHI,0.3
JaKarr Sampson,SAC,0.8
JaMychal Green,DEN,5.300000000000001
JaMychal Green,GSW,2.2
JaMychal Green,LAC,4.2
JaMychal Green,MEM,13.2
JaMychal Green,SAS,0.0
JaQuori McLaughlin,DAL,0.0
JaVale McGee,CLE,0.8
JaVale McGee,DAL,1.7000000000000002
JaVale McGee,DEN,6.7
JaVale McGee,GSW,6.2
JaVale McGee,LAL,10.600000000000001
JaVale McGee,PHI,-0.1
JaVale McGee,WAS,12.2
Jabari Bird,BOS,0.2
Jabari Brown,LAL,0.4
Jabari Parker,ATL,1.2
Jabari Parker,BOS,0.6
Jabari Parker,CHI,0.5
Jabari Parker,MIL,10.100000000000001
Jabari Parker,SAC,0.4
Jabari Parker,WAS,0.9
Jabari Smith,PHI,0.4
Jabari Smith,SAC,0.2
Jabari Smith Jr.,HOU,1.9
Jabari Walker,POR,0.2
Jack Cooley,SAC,0.3
Jack Cooley,UTA,0.2
Jack Foley,BOS,0.2
Jack Foley,NYK,-0.1
Jack George,NYK,1.7999999999999998
Jack Givens,ATL,4.300000000000001
Jack Haley,CHI,0.4
Jack Haley,LAL,-0.3
Jack Haley,SAS,0.1
Jack Marin,CHI,4.0
Jack Marin,HOU,7.6
Jack Nichols,BOS,10.1
Jack Sikma,MIL,33.4
Jack Turner,NYK,0.6
Jack White,DEN,0.1
Jackie Butler,NYK,1.3
Jackie Butler,SAS,0.1
Jackie Dinkins,CHI,0.1
Jackie Moreland,DET,8.0
Jackie Ridgle,CLE,0.2
Jackie Robinson,CHI,0.0
Jackie Robinson,DET,0.2
Jacky Dorsey,DEN,0.0
Jacky Dorsey,HOU,0.2
Jacky Dorsey,POR,0.2
Jacob Evans,GSW,-0.6
Jacob Evans,MIN,0.0
Jacob Gilyard,MEM,0.1
Jacob Pullen,PHI,0.0
Jacque Vaughn,ATL,3.5
Jacque Vaughn,ORL,2.0
Jacque Vaughn,SAS,3.4000000000000004
Jacque Vaughn,UTA,3.1
Jaden Hardy,DAL,0.7
Jaden Ivey,DET,0.0
Jaden McDaniels,MIN,8.200000000000001
Jaden Springer,PHI,0.3
Jae Crowder,BOS,17.3
Jae Crowder,CLE,1.7
Jae Crowder,DAL,4.3
Jae Crowder,MEM,1.9
Jae Crowder,MIA,1.9
Jae Crowder,MIL,1.2
Jae Crowder,UTA,5.300000000000001
Jae'Sean Tate,HOU,7.5
Jahidi White,CHA,-0.1
Jahidi White,WAS,9.399999999999999
Jahlil Okafor,DET,0.6
Jahlil Okafor,NOP,3.5
Jahlil Okafor,PHI,2.4
Jahmi'us Ramsey,SAC,-0.1
Jaime Echenique,WAS,0.0
Jake Jones,PHI,0.0
Jake LaRavia,MEM,0.5
Jake Layman,MIN,1.0999999999999999
Jake Layman,POR,2.7
Jake Tsakalidis,HOU,0.5
Jake Tsakalidis,MEM,4.3999999999999995
Jake Voskuhl,CHA,2.7
Jake Voskuhl,CHI,0.0
Jake Voskuhl,MIL,0.2
Jake Voskuhl,TOR,-0.3
Jakob Poeltl,SAS,24.6
Jakob Poeltl,TOR,10.299999999999999
Jalen Brunson,DAL,17.3
Jalen Brunson,NYK,8.7
Jalen Duren,DET,4.5
Jalen Green,HOU,2.5999999999999996
Jalen Harris,TOR,0.3
Jalen Johnson,ATL,2.1
Jalen Jones,CLE,0.3
Jalen Jones,DAL,0.1
Jalen Jones,NOP,0.0
Jalen Lecque,IND,-0.1
Jalen McDaniels,PHI,1.0
Jalen Rose,CHI,6.0
Jalen Rose,DEN,6.699999999999999
Jalen Rose,IND,25.400000000000002
Jalen Rose,NYK,1.3
Jalen Rose,TOR,7.3
Jalen Smith,IND,4.0
Jalen Suggs,ORL,-0.20000000000000018
Jalen Williams,OKC,5.6
Jamaal Franklin,DEN,0.0
Jamaal Franklin,MEM,0.0
Jamaal Magloire,DAL,-0.1
Jamaal Magloire,MIA,2.5
Jamaal Magloire,MIL,2.0
Jamaal Magloire,POR,1.1
Jamaal Magloire,TOR,-0.2
Jamaal Tinsley,IND,16.9
Jamaal Tinsley,MEM,-0.3
Jamaal Tinsley,UTA,0.7000000000000001
Jamaal Wilkes,GSW,20.700000000000003
Jamaal Wilkes,LAC,0.0
Jamaal Wilkes,LAL,50.699999999999996
Jamal Cain,MIA,0.8
Jamal Crawford,ATL,10.7
Jamal Crawford,CHI,6.599999999999999
Jamal Crawford,GSW,2.7
Jamal Crawford,LAC,19.5
Jamal Crawford,MIN,1.3
Jamal Crawford,NYK,17.5
Jamal Crawford,POR,2.3
Jamal Mashburn,DAL,7.800000000000001
Jamal Mashburn,MIA,15.5
Jamal Murray,DEN,25.900000000000002
Jamal Robinson,MIA,-0.2
Jamal Sampson,CHA,0.5
Jamal Sampson,DEN,0.2
Jamal Sampson,LAL,0.4
Jamal Sampson,MIL,0.0
Jamal Sampson,SAC,0.2
Jamaree Bouyea,MIA,0.0
Jamaree Bouyea,WAS,0.0
Jamario Moon,CHA,-0.3
Jamario Moon,CLE,3.5999999999999996
Jamario Moon,LAC,0.4
Jamario Moon,MIA,1.5
Jamario Moon,TOR,9.1
Jameel Warney,DAL,0.1
Jameer Nelson,BOS,0.0
Jameer Nelson,DAL,0.6
Jameer Nelson,DEN,4.1
Jameer Nelson,DET,-0.3
Jameer Nelson,NOP,0.8
Jameer Nelson,ORL,43.0
Jamel Artis,ORL,0.0
Jamel Thomas,BOS,0.0
Jamel Thomas,GSW,-0.1
James Anderson,HOU,0.7
James Anderson,PHI,1.9
James Anderson,SAC,-0.3
James Anderson,SAS,1.0
James Augustine,ORL,0.3
James Bailey,HOU,4.3
James Bailey,NYK,2.5
James Blackwell,BOS,0.1
James Collins,LAC,0.0
James Donaldson,DAL,36.50000000000001
James Donaldson,LAC,5.6
James Donaldson,NYK,-0.1
James Donaldson,UTA,1.2
James Edwards,CHI,-0.2
James Edwards,CLE,4.8999999999999995
James Edwards,DET,12.599999999999998
